date,channel,data_source,campaign,ad_set,impressions,clicks,spend,conversions,video_views
2023-01-29,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,204869,19628,58245.55,435,2366
2023-01-30,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,211543,15913,43059.33,305,2175
2023-01-31,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,195350,17449,49404.92,375,2110
2023-02-01,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,220615,19198,56618.74,488,2485
2023-02-02,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,169658,14251,34105.45,341,2187
2023-02-03,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,177557,16149,45616.56,404,2403
2023-02-04,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,195303,18318,52448.29,472,1718
2023-02-05,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,243706,22301,56333.9,527,2397
2023-02-06,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,206494,18871,52835.3,497,2681
2023-02-07,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,198009,16045,42523.91,321,2601
2023-02-08,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,193793,17454,49106.0,486,1814
2023-02-09,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,180364,16044,44033.14,329,2448
2023-02-10,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,193858,17271,45355.33,348,2321
2023-02-11,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,215920,18826,54751.86,360,2881
2023-02-12,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,186621,15399,41526.77,284,1953
2023-02-13,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,175417,15064,42034.62,276,1666
2023-02-14,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,180748,15173,44501.87,331,2068
2023-02-15,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,178354,16329,42862.86,414,2055
2023-02-16,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,159459,11776,32396.45,222,1821
2023-02-17,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,176703,16709,44793.07,347,1996
2023-02-18,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,184198,15175,41129.78,304,2771
2023-02-19,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,179053,15759,47950.92,383,1600
2023-02-20,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,185773,17449,49001.53,403,1946
2023-02-21,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,197075,17601,49062.83,369,2216
2023-02-22,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,194274,14995,42214.86,250,2339
2023-02-23,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,171430,14022,39279.45,280,2276
2023-02-24,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,236913,19899,49567.17,396,3211
2023-02-25,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,170960,15380,46982.09,349,2382
2023-02-26,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,205199,17866,45351.87,415,2640
2023-02-27,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,181279,18018,53604.94,444,1610
2023-02-28,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,202905,17549,49512.17,394,1826
2023-03-01,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,173810,15476,42720.41,368,2444
2023-03-02,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,147728,12736,34295.97,245,2060
2023-03-03,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,171285,16567,51184.93,485,2251
2023-03-04,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,188580,16519,46500.98,341,1984
2023-03-05,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,205816,18162,49650.07,430,2350
2023-03-06,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,170947,14545,38648.28,279,1928
2023-03-07,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,196732,17357,45817.74,395,1997
2023-03-08,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,176111,17183,46994.36,434,2195
2023-03-09,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,204375,17396,45230.45,440,3245
2023-03-10,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,160747,15451,43548.16,370,1785
2023-03-11,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,220459,19497,51409.32,497,3160
2023-03-12,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,198990,16842,48176.59,374,2070
2023-03-13,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,224053,20639,58951.31,574,2068
2023-03-14,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,183532,17473,47420.15,348,2528
2023-03-15,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,201348,16671,46666.95,369,2336
2023-03-16,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,201626,18087,50733.45,303,2880
2023-03-17,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,213138,17729,44666.84,374,3121
2023-03-18,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,186647,16544,48843.28,412,2146
2023-03-19,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,185504,17810,47752.95,499,2674
2023-03-20,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,200638,17231,48407.0,405,2091
2023-03-21,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,168064,15290,42995.01,344,1746
2023-03-22,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,188560,16627,39489.44,394,2626
2023-03-23,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,203539,18789,49274.59,553,1875
2023-03-24,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,248899,24288,68598.64,609,2986
2023-03-25,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,158815,13766,37413.65,333,2263
2023-03-26,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,185833,17821,49927.28,417,2670
2023-03-27,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,179394,17327,47124.38,472,2013
2023-03-28,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,205079,19085,54820.73,494,2833
2023-03-29,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,202818,19043,51805.27,428,2023
2023-03-30,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,213542,17231,49908.69,382,2305
2023-03-31,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,195467,16995,43683.59,408,2426
2023-04-01,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,174857,16052,43091.31,403,2217
2023-04-02,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,209565,18605,48754.43,419,2119
2023-04-03,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,197336,17435,47980.94,441,3029
2023-04-04,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,208376,18256,48576.27,369,1796
2023-04-05,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,186983,17129,45672.54,400,2262
2023-04-06,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,198097,18784,48861.57,459,2447
2023-04-07,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,203383,18142,47769.0,461,1801
2023-04-08,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,201453,16573,44625.59,314,2897
2023-04-09,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,180288,15737,38095.92,358,1923
2023-04-10,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,188839,17520,41733.68,394,2299
2023-04-11,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,171574,15028,40556.39,339,2160
2023-04-12,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,194502,17634,40862.57,423,1824
2023-04-13,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,219173,22046,58699.87,493,2207
2023-04-14,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,199203,18211,48018.68,478,2950
2023-04-15,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,206436,17494,48269.21,394,2452
2023-04-16,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,207428,19893,51623.46,444,1482
2023-04-17,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,222160,19638,56848.71,427,2545
2023-04-18,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,216486,21670,60608.33,636,2585
2023-04-19,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,196882,19111,47379.95,493,2440
2023-04-20,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,185987,17197,45447.97,366,1562
2023-04-21,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,221498,19318,55721.46,396,2646
2023-04-22,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,199098,17847,46139.32,433,2090
2023-04-23,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,177211,16191,43238.57,405,2197
2023-04-24,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,202822,18208,52155.44,432,2618
2023-04-25,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,197715,16998,44247.56,362,2514
2023-04-26,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,172180,17003,48024.71,463,2501
2023-04-27,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,207103,18267,46610.01,398,3301
2023-04-28,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,195048,18152,41501.42,394,1942
2023-04-29,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,194152,19416,55046.46,574,2196
2023-04-30,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,239853,23394,63830.76,610,3199
2023-05-01,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,213245,18121,49582.21,362,2510
2023-05-02,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,202838,19312,48704.1,475,1439
2023-05-03,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,202244,17916,45355.05,406,2356
2023-05-04,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,191624,17712,49928.06,403,2725
2023-05-05,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,197192,17933,48362.8,425,1871
2023-05-06,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,232883,21686,57418.51,467,2887
2023-05-07,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,204460,18915,50913.05,485,1751
2023-05-08,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,194594,19441,55638.03,495,2639
2023-05-09,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,214861,19262,53092.41,369,2671
2023-05-10,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,223615,19760,51294.51,435,2454
2023-05-11,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,191143,18113,44763.89,410,2149
2023-05-12,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,226512,22394,61245.44,395,2106
2023-05-13,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,202694,18939,47972.54,444,2799
2023-05-14,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,207250,18592,46436.47,469,2188
2023-05-15,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,206534,18833,53260.97,433,2664
2023-05-16,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,193584,19674,54459.64,546,1987
2023-05-17,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,213613,20350,54994.57,495,3408
2023-05-18,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,180656,17109,42534.87,394,2675
2023-05-19,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,177970,17068,49260.19,387,2799
2023-05-20,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,196393,17409,48470.88,343,3131
2023-05-21,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,185666,19114,49824.81,548,2015
2023-05-22,Paid Social,LinkedIn Ads,Robust transitional groupware,Robust transitional group... AS-1,201409,18238,47011.36,452,2096
